Seed that used in this expierment is: -1582909607
Seed that used for infection in this expierment is: 926557557
Seed that used for death in this expierment is: -938757293
Seed that used for infection in this expierment is: 1335061743
Seed that used for death in this expierment is: 1989685099
Seed that used for infection in this expierment is: -1548325849
Seed that used for death in this expierment is: 520560327
Seed that used for infection in this expierment is: -1364999245
Seed that used for death in this expierment is: -1499899363
Seed that used for infection in this expierment is: 1963064979
Seed that used for death in this expierment is: -1310017377
Seed that used for infection in this expierment is: 1914981533
Seed that used for death in this expierment is: -1719876965
Seed that used for infection in this expierment is: -1559373247
Seed that used for death in this expierment is: 1512220415
Seed that used for infection in this expierment is: -19463211
Seed that used for death in this expierment is: 2066852443
Seed that used for infection in this expierment is: -1847204621
Seed that used for death in this expierment is: -2073337663
Seed that used for infection in this expierment is: -844394583
Seed that used for death in this expierment is: -349504913
Seed that used for infection in this expierment is: 869788533
Seed that used for death in this expierment is: -660578881
Seed that used for infection in this expierment is: 800333863
Seed that used for death in this expierment is: -662521413
Seed that used for infection in this expierment is: 612371289
Seed that used for death in this expierment is: -1278834535
Seed that used for infection in this expierment is: 2035369889
Seed that used for death in this expierment is: 1909640161
Seed that used for infection in this expierment is: 893734507
Seed that used for death in this expierment is: -873755641
Seed that used for infection in this expierment is: -1231029871
Seed that used for death in this expierment is: 1617615967
Seed that used for infection in this expierment is: -46940939
Seed that used for death in this expierment is: 1351980757
Seed that used for infection in this expierment is: -105494203
Seed that used for death in this expierment is: 648228825
Seed that used for infection in this expierment is: -1306634669
Seed that used for death in this expierment is: -1817133709
Seed that used for infection in this expierment is: 763281327
Seed that used for death in this expierment is: -1937701699
Seed that used for infection in this expierment is: 330312803
Seed that used for death in this expierment is: 1484388675
Seed that used for infection in this expierment is: -171642187
Seed that used for death in this expierment is: 1618180655
Seed that used for infection in this expierment is: 614596033
Seed that used for death in this expierment is: -1525159877
Seed that used for infection in this expierment is: 535819983
Seed that used for death in this expierment is: 365437677
Seed that used for infection in this expierment is: -499059185
Seed that used for death in this expierment is: -714103471
Seed that used for infection in this expierment is: 299849883
Seed that used for death in this expierment is: 1323070277
Seed that used for infection in this expierment is: 1177438627
Seed that used for death in this expierment is: -194862349
Seed that used for infection in this expierment is: -617419281
Seed that used for death in this expierment is: 1978597617
Seed that used for infection in this expierment is: -929717525
Seed that used for death in this expierment is: 1368758489
Seed that used for infection in this expierment is: -1064982411
Seed that used for death in this expierment is: -239154273
Seed that used for infection in this expierment is: -2039466699
Seed that used for death in this expierment is: -17163523
Seed that used for infection in this expierment is: 950957513
Seed that used for death in this expierment is: 1680872631
Seed that used for infection in this expierment is: -1111443237
Seed that used for death in this expierment is: -957216155
Seed that used for infection in this expierment is: 1697146467
Seed that used for death in this expierment is: -1161787739
Seed that used for infection in this expierment is: 1671153551
Seed that used for death in this expierment is: 620761073
Seed that used for infection in this expierment is: -344830637
Seed that used for death in this expierment is: 806548687
Seed that used for infection in this expierment is: -87601175
Seed that used for death in this expierment is: -1874600799
Seed that used for infection in this expierment is: 1509021157
Seed that used for death in this expierment is: -1408145117
Seed that used for infection in this expierment is: 1504858631
Seed that used for death in this expierment is: 1303720643
Seed that used for infection in this expierment is: 654225115
Seed that used for death in this expierment is: 1110225091
Seed that used for infection in this expierment is: -1412924659
Seed that used for death in this expierment is: -50053099
Seed that used for infection in this expierment is: -1325215637
Seed that used for death in this expierment is: -930340035
Seed that used for infection in this expierment is: -1398288257
Seed that used for death in this expierment is: 886001519
Seed that used for infection in this expierment is: 1855197239
Seed that used for death in this expierment is: -455386207
Seed that used for infection in this expierment is: 1383606227
Seed that used for death in this expierment is: -282302175
Seed that used for infection in this expierment is: 1798605141
Seed that used for death in this expierment is: -75315523
Seed that used for infection in this expierment is: -582020477
Seed that used for death in this expierment is: -166575297
Seed that used for infection in this expierment is: -1975805011
Seed that used for death in this expierment is: -1591168069
Seed that used for infection in this expierment is: 706407059
Seed that used for death in this expierment is: 442340325
Seed that used for infection in this expierment is: -1112653055
Seed that used for death in this expierment is: -1746509603
Seed that used for infection in this expierment is: -1097615499
Seed that used for death in this expierment is: -1322547767
Seed that used for infection in this expierment is: -665574841
Seed that used for death in this expierment is: 810568487
Seed that used for infection in this expierment is: 407645171
Seed that used for death in this expierment is: 1558106649
Seed that used for infection in this expierment is: 1735221587
Seed that used for death in this expierment is: 1052428445
Seed that used for infection in this expierment is: -1625487669
Seed that used for death in this expierment is: -263356645
Seed that used for infection in this expierment is: 1150627461
Seed that used for death in this expierment is: -1363035667
Seed that used for infection in this expierment is: 1893672135
Seed that used for death in this expierment is: -2086792139
Seed that used for infection in this expierment is: -270615835
Seed that used for death in this expierment is: -1087217401
Seed that used for infection in this expierment is: 631485151
Seed that used for death in this expierment is: -1872027807
Seed that used for infection in this expierment is: -2131203723
Seed that used for death in this expierment is: -283370541
Seed that used for infection in this expierment is: 285472103
Seed that used for death in this expierment is: 412714695
Seed that used for infection in this expierment is: 2064933091
Seed that used for death in this expierment is: -1992928023
Seed that used for infection in this expierment is: -1485838227
Seed that used for death in this expierment is: -945120929
Seed that used for infection in this expierment is: -1479151091
Seed that used for death in this expierment is: 1594561673
Seed that used for infection in this expierment is: -1519060371
Seed that used for death in this expierment is: 9562349
Seed that used for infection in this expierment is: 916731161
Seed that used for death in this expierment is: 976480013
Seed that used for infection in this expierment is: -938689403
Seed that used for death in this expierment is: 1310642935
Seed that used for infection in this expierment is: 350913837
Seed that used for death in this expierment is: 1120290113
Seed that used for infection in this expierment is: -714332701
Seed that used for death in this expierment is: 1721277511
Seed that used for infection in this expierment is: -1446289655
Seed that used for death in this expierment is: -217944511
Seed that used for infection in this expierment is: -1086025947
Seed that used for death in this expierment is: -1564531909
Seed that used for infection in this expierment is: 497342853
Seed that used for death in this expierment is: -1838167895
Seed that used for infection in this expierment is: -940156249
Seed that used for death in this expierment is: -1073192659
Seed that used for infection in this expierment is: -944433685
Seed that used for death in this expierment is: 64822615
Seed that used for infection in this expierment is: 342938319
Seed that used for death in this expierment is: 351197655
Seed that used for infection in this expierment is: -1224557213
Seed that used for death in this expierment is: -811376315
Seed that used for infection in this expierment is: 1188218083
Seed that used for death in this expierment is: 1638803519
Seed that used for infection in this expierment is: -592527309
Seed that used for death in this expierment is: -469601325
Seed that used for infection in this expierment is: -559886637
Seed that used for death in this expierment is: -42355163
Seed that used for infection in this expierment is: -1952200969
Seed that used for death in this expierment is: 1095135967
Seed that used for infection in this expierment is: 1383534997
Seed that used for death in this expierment is: -848789945
Seed that used for infection in this expierment is: 1138279435
Seed that used for death in this expierment is: -238479325
Seed that used for infection in this expierment is: -882534483
Seed that used for death in this expierment is: 851508489
Seed that used for infection in this expierment is: -42874461
Seed that used for death in this expierment is: 23793269
Seed that used for infection in this expierment is: -1960915513
Seed that used for death in this expierment is: -1033413675
Seed that used for infection in this expierment is: -1748932345
Seed that used for death in this expierment is: -1882698531
Seed that used for infection in this expierment is: -1837755497
Seed that used for death in this expierment is: 1801034901
Seed that used for infection in this expierment is: 1124300043
Seed that used for death in this expierment is: 273959911
Seed that used for infection in this expierment is: 1426604961
Seed that used for death in this expierment is: -1609286627
Seed that used for infection in this expierment is: -1903410703
Seed that used for death in this expierment is: 262484335
Seed that used for infection in this expierment is: -1902670267
Seed that used for death in this expierment is: -87907595
Seed that used for infection in this expierment is: 1365885011
Seed that used for death in this expierment is: -1005498273
Seed that used for infection in this expierment is: -666808041
Seed that used for death in this expierment is: -249730505
Seed that used for infection in this expierment is: 115286073
Seed that used for death in this expierment is: -836182179
Seed that used for infection in this expierment is: -1764498249
Seed that used for death in this expierment is: 1312695391
Seed that used for infection in this expierment is: 1568343025
Seed that used for death in this expierment is: 419803969
Seed that used for infection in this expierment is: 202382153
Seed that used for death in this expierment is: 424598989
Seed that used for infection in this expierment is: 1603027677
Seed that used for death in this expierment is: 1802172465
Seed that used for infection in this expierment is: -593658713
Seed that used for death in this expierment is: -1904217101
Seed that used for infection in this expierment is: -1979378447
Seed that used for death in this expierment is: 1251052721
Seed that used for infection in this expierment is: -1927334377
Seed that used for death in this expierment is: -1760863283
Seed that used for infection in this expierment is: 1779475219
Seed that used for death in this expierment is: -963831645
Seed that used for infection in this expierment is: 127014261
Seed that used for death in this expierment is: -224958349
Seed that used for infection in this expierment is: -1054619487
Seed that used for death in this expierment is: -594449045
Seed that used for infection in this expierment is: 1180634463
Seed that used for death in this expierment is: -871560521
Seed that used for infection in this expierment is: -1548346939
Seed that used for death in this expierment is: -1784017167
Seed that used for infection in this expierment is: -1863917463
Seed that used for death in this expierment is: 1852439757
Seed that used for infection in this expierment is: 145427213
Seed that used for death in this expierment is: 1998461947
Seed that used for infection in this expierment is: -2038476557
Seed that used for death in this expierment is: 1722054231
Seed that used for infection in this expierment is: -1027354987
Seed that used for death in this expierment is: 719663759
Seed that used for infection in this expierment is: -1275054127
Seed that used for death in this expierment is: 1942876549
Seed that used for infection in this expierment is: -1222618235
Seed that used for death in this expierment is: -1272336515
Seed that used for infection in this expierment is: 149556107
Seed that used for death in this expierment is: 1498384181
Seed that used for infection in this expierment is: -224757127
Seed that used for death in this expierment is: -2136982033
Seed that used for infection in this expierment is: 884515967
Seed that used for death in this expierment is: -1307737367
Seed that used for infection in this expierment is: -356909089
Seed that used for death in this expierment is: -727313667
Seed that used for infection in this expierment is: 352974881
Seed that used for death in this expierment is: -1182141117
Seed that used for infection in this expierment is: -1967877347
Seed that used for death in this expierment is: 1048696601
Seed that used for infection in this expierment is: -142249513
Seed that used for death in this expierment is: -480017855
Seed that used for infection in this expierment is: 1771059757
Seed that used for death in this expierment is: -1342353383
Seed that used for infection in this expierment is: -1388821707
Seed that used for death in this expierment is: -1542681099
Seed that used for infection in this expierment is: 397919837
Seed that used for death in this expierment is: -398113439
Seed that used for infection in this expierment is: -1986407023
Seed that used for death in this expierment is: 1510581463
Seed that used for infection in this expierment is: -700374771
Seed that used for death in this expierment is: -617986387
Seed that used for infection in this expierment is: 252713803
Seed that used for death in this expierment is: 741757853
Seed that used for infection in this expierment is: 1964868267
Seed that used for death in this expierment is: -848872929
Seed that used for infection in this expierment is: 902050165
Seed that used for death in this expierment is: 1515812445
Seed that used for infection in this expierment is: -90082793
Seed that used for death in this expierment is: -2147364347
Seed that used for infection in this expierment is: 1369191345
Seed that used for death in this expierment is: -143940961
Seed that used for infection in this expierment is: 1570304039
Seed that used for death in this expierment is: -347600833
Seed that used for infection in this expierment is: -969059851
Seed that used for death in this expierment is: -1453570637
Seed that used for infection in this expierment is: -787206063
Seed that used for death in this expierment is: -1538855763
Seed that used for infection in this expierment is: -1529584971
Seed that used for death in this expierment is: 1478690111
Seed that used for infection in this expierment is: 2065066015
Seed that used for death in this expierment is: 1015345217
Seed that used for infection in this expierment is: -333308911
Seed that used for death in this expierment is: 841109079
Seed that used for infection in this expierment is: 292182351
Seed that used for death in this expierment is: -823574867
Seed that used for infection in this expierment is: -1810984551
Seed that used for death in this expierment is: -276369467
Seed that used for infection in this expierment is: -1704329777
Seed that used for death in this expierment is: -1854587141
Seed that used for infection in this expierment is: -1743817781
Seed that used for death in this expierment is: -254603383
Seed that used for infection in this expierment is: -995270733
Seed that used for death in this expierment is: 993458115
Seed that used for infection in this expierment is: 1764352889
Seed that used for death in this expierment is: 610758077
Seed that used for infection in this expierment is: 898959439
Seed that used for death in this expierment is: -395311181
Seed that used for infection in this expierment is: -1193670085
Seed that used for death in this expierment is: -1008918233
Seed that used for infection in this expierment is: 594767555
Seed that used for death in this expierment is: 661227411
Seed that used for infection in this expierment is: -361168363
Seed that used for death in this expierment is: -1703278721
Seed that used for infection in this expierment is: 1573922843
Seed that used for death in this expierment is: -1888965369
Seed that used for infection in this expierment is: -83496491
Seed that used for death in this expierment is: 825581557
Seed that used for infection in this expierment is: -1706068145
Seed that used for death in this expierment is: -1830685103
Seed that used for infection in this expierment is: -1400340361
Seed that used for death in this expierment is: 1388019123
Seed that used for infection in this expierment is: 525186363
Seed that used for death in this expierment is: -1701176165
Seed that used for infection in this expierment is: 1815616217
Seed that used for death in this expierment is: 874152369
Seed that used for infection in this expierment is: 159786163
Seed that used for death in this expierment is: 289156441
Seed that used for infection in this expierment is: -870304789
Seed that used for death in this expierment is: 1148017199
